job_id,parent_key,review_id,suite,task_idx,state_id,teacher_anchor,teacher_window_start,teacher_window_end,condition,attack_seed,model_path,unnorm_key,detector_path,expected_detector_sha256,assigned_worker,cuda_visible_devices,render_gpu,output_dir,status
libero_goal_2_8_0_CLEAN_rand,libero_goal|2|8|0|CLEAN,review_016_event_00,libero_goal,2,8,290,288,370,RAND,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-goal,libero_goal,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v4_libero10_bridge_cpu_r1/M2_leave_one_suite_out_test_libero_goal/model.pt,2dd37f6eb68d697e6b0aecccf9f09135742917284c8ef176b65a84a0cb70da7b,PAIR_A,"1,5",5,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_goal_2_8_0_CLEAN_rand,PLANNED
libero_goal_2_8_0_CLEAN_shuffled,libero_goal|2|8|0|CLEAN,review_016_event_00,libero_goal,2,8,290,288,370,SHUFFLED,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-goal,libero_goal,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v4_libero10_bridge_cpu_r1/M2_leave_one_suite_out_test_libero_goal/model.pt,2dd37f6eb68d697e6b0aecccf9f09135742917284c8ef176b65a84a0cb70da7b,PAIR_A,"1,5",5,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_goal_2_8_0_CLEAN_shuffled,PLANNED
libero_goal_1_4_0_CLEAN_clean,libero_goal|1|4|0|CLEAN,v2_dev_004_event_00,libero_goal,1,4,42,40,90,CLEAN,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-goal,libero_goal,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v4_libero10_bridge_cpu_r1/M2_leave_one_suite_out_test_libero_goal/model.pt,2dd37f6eb68d697e6b0aecccf9f09135742917284c8ef176b65a84a0cb70da7b,PAIR_A,"1,5",5,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_goal_1_4_0_CLEAN_clean,PLANNED
libero_goal_1_4_0_CLEAN_vis,libero_goal|1|4|0|CLEAN,v2_dev_004_event_00,libero_goal,1,4,42,40,90,VIS,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-goal,libero_goal,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v4_libero10_bridge_cpu_r1/M2_leave_one_suite_out_test_libero_goal/model.pt,2dd37f6eb68d697e6b0aecccf9f09135742917284c8ef176b65a84a0cb70da7b,PAIR_A,"1,5",5,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_goal_1_4_0_CLEAN_vis,PLANNED
libero_goal_1_4_0_CLEAN_rand,libero_goal|1|4|0|CLEAN,v2_dev_004_event_00,libero_goal,1,4,42,40,90,RAND,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-goal,libero_goal,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v4_libero10_bridge_cpu_r1/M2_leave_one_suite_out_test_libero_goal/model.pt,2dd37f6eb68d697e6b0aecccf9f09135742917284c8ef176b65a84a0cb70da7b,PAIR_A,"1,5",5,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_goal_1_4_0_CLEAN_rand,PLANNED
libero_goal_1_4_0_CLEAN_shuffled,libero_goal|1|4|0|CLEAN,v2_dev_004_event_00,libero_goal,1,4,42,40,90,SHUFFLED,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-goal,libero_goal,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v4_libero10_bridge_cpu_r1/M2_leave_one_suite_out_test_libero_goal/model.pt,2dd37f6eb68d697e6b0aecccf9f09135742917284c8ef176b65a84a0cb70da7b,PAIR_A,"1,5",5,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_goal_1_4_0_CLEAN_shuffled,PLANNED
libero_10_1_5_0_CLEAN_clean,libero_10|1|5|0|CLEAN,l10_bridge_dev_001_event_00,libero_10,1,5,101,99,172,CLEAN,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,libero_10,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v4_libero10_bridge_cpu_r1/M2_leave_one_suite_out_test_libero_10/model.pt,e2778bf499a83dfbe0d16826a72a5fad4141fe391d9db3b80b8507795e109f8e,PAIR_A,"1,5",5,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_10_1_5_0_CLEAN_clean,PLANNED
libero_10_1_5_0_CLEAN_vis,libero_10|1|5|0|CLEAN,l10_bridge_dev_001_event_00,libero_10,1,5,101,99,172,VIS,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,libero_10,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v4_libero10_bridge_cpu_r1/M2_leave_one_suite_out_test_libero_10/model.pt,e2778bf499a83dfbe0d16826a72a5fad4141fe391d9db3b80b8507795e109f8e,PAIR_A,"1,5",5,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_10_1_5_0_CLEAN_vis,PLANNED
libero_10_1_5_0_CLEAN_rand,libero_10|1|5|0|CLEAN,l10_bridge_dev_001_event_00,libero_10,1,5,101,99,172,RAND,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,libero_10,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v4_libero10_bridge_cpu_r1/M2_leave_one_suite_out_test_libero_10/model.pt,e2778bf499a83dfbe0d16826a72a5fad4141fe391d9db3b80b8507795e109f8e,PAIR_A,"1,5",5,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_10_1_5_0_CLEAN_rand,PLANNED
libero_10_1_5_0_CLEAN_shuffled,libero_10|1|5|0|CLEAN,l10_bridge_dev_001_event_00,libero_10,1,5,101,99,172,SHUFFLED,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,libero_10,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v4_libero10_bridge_cpu_r1/M2_leave_one_suite_out_test_libero_10/model.pt,e2778bf499a83dfbe0d16826a72a5fad4141fe391d9db3b80b8507795e109f8e,PAIR_A,"1,5",5,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_10_1_5_0_CLEAN_shuffled,PLANNED
libero_10_1_8_0_CLEAN_clean,libero_10|1|8|0|CLEAN,l10_bridge_diag_001_event_00,libero_10,1,8,50,48,123,CLEAN,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,libero_10,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v4_libero10_bridge_cpu_r1/M2_leave_one_suite_out_test_libero_10/model.pt,e2778bf499a83dfbe0d16826a72a5fad4141fe391d9db3b80b8507795e109f8e,PAIR_A,"1,5",5,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_10_1_8_0_CLEAN_clean,PLANNED
libero_10_1_8_0_CLEAN_vis,libero_10|1|8|0|CLEAN,l10_bridge_diag_001_event_00,libero_10,1,8,50,48,123,VIS,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,libero_10,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v4_libero10_bridge_cpu_r1/M2_leave_one_suite_out_test_libero_10/model.pt,e2778bf499a83dfbe0d16826a72a5fad4141fe391d9db3b80b8507795e109f8e,PAIR_A,"1,5",5,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_10_1_8_0_CLEAN_vis,PLANNED
libero_10_1_8_0_CLEAN_rand,libero_10|1|8|0|CLEAN,l10_bridge_diag_001_event_00,libero_10,1,8,50,48,123,RAND,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,libero_10,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v4_libero10_bridge_cpu_r1/M2_leave_one_suite_out_test_libero_10/model.pt,e2778bf499a83dfbe0d16826a72a5fad4141fe391d9db3b80b8507795e109f8e,PAIR_A,"1,5",5,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_10_1_8_0_CLEAN_rand,PLANNED
libero_10_1_8_0_CLEAN_shuffled,libero_10|1|8|0|CLEAN,l10_bridge_diag_001_event_00,libero_10,1,8,50,48,123,SHUFFLED,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,libero_10,/data/liuyu/layer2_outputs/provisional_cross_suite_20260621/mlp_matrix_v4_libero10_bridge_cpu_r1/M2_leave_one_suite_out_test_libero_10/model.pt,e2778bf499a83dfbe0d16826a72a5fad4141fe391d9db3b80b8507795e109f8e,PAIR_A,"1,5",5,/data/liuyu/layer3_outputs/provisional_three_suite_mainline_smoke_20260621/PAIR_A/libero_10_1_8_0_CLEAN_shuffled,PLANNED
