assigned_gpu_pair,assigned_worker,canonical_key,condition,eval_seed,invalid_feature_steps,job_id,mlp_emit_step,model_path,n_steps,output_dir,primary_gpu_pair,primary_output_dir,primary_source,primary_status,primary_worker,render_gpu,split_role,state_id,status,suite,task_idx,task_success,unnorm_key
"5,4",worker_libero10_gpu54,libero_10|1|10|0|CLEAN,CLEAN,0,0,libero_10_t01_s10,321,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s10,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s10,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,10,PLANNED,libero_10,1,False,libero_10
"5,4",worker_libero10_gpu54,libero_10|1|11|0|CLEAN,CLEAN,0,0,libero_10_t01_s11,81,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,273,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s11,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s11,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,11,PLANNED,libero_10,1,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|1|12|0|CLEAN,CLEAN,0,0,libero_10_t01_s12,86,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,240,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s12,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s12,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,12,PLANNED,libero_10,1,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|1|13|0|CLEAN,CLEAN,0,0,libero_10_t01_s13,82,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,241,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s13,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s13,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,13,PLANNED,libero_10,1,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|1|14|0|CLEAN,CLEAN,0,0,libero_10_t01_s14,286,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s14,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s14,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,14,PLANNED,libero_10,1,False,libero_10
"5,4",worker_libero10_gpu54,libero_10|1|15|0|CLEAN,CLEAN,0,0,libero_10_t01_s15,84,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,278,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s15,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s15,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,15,PLANNED,libero_10,1,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|1|16|0|CLEAN,CLEAN,0,0,libero_10_t01_s16,77,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s16,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s16,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,16,PLANNED,libero_10,1,False,libero_10
"5,4",worker_libero10_gpu54,libero_10|1|17|0|CLEAN,CLEAN,0,0,libero_10_t01_s17,89,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,260,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s17,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s17,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,17,PLANNED,libero_10,1,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|1|18|0|CLEAN,CLEAN,0,0,libero_10_t01_s18,84,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,316,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s18,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s18,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,validation_pool,18,PLANNED,libero_10,1,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|1|19|0|CLEAN,CLEAN,0,0,libero_10_t01_s19,75,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s19,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t01_s19,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,validation_pool,19,PLANNED,libero_10,1,False,libero_10
"5,4",worker_libero10_gpu54,libero_10|2|10|0|CLEAN,CLEAN,0,0,libero_10_t02_s10,-1,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,237,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s10,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s10,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,10,PLANNED,libero_10,2,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|2|11|0|CLEAN,CLEAN,0,0,libero_10_t02_s11,-1,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s11,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s11,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,11,PLANNED,libero_10,2,False,libero_10
"5,4",worker_libero10_gpu54,libero_10|2|12|0|CLEAN,CLEAN,0,0,libero_10_t02_s12,-1,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s12,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s12,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,12,PLANNED,libero_10,2,False,libero_10
"5,4",worker_libero10_gpu54,libero_10|2|13|0|CLEAN,CLEAN,0,0,libero_10_t02_s13,-1,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,257,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s13,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s13,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,13,PLANNED,libero_10,2,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|2|14|0|CLEAN,CLEAN,0,0,libero_10_t02_s14,185,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,233,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s14,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s14,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,14,PLANNED,libero_10,2,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|2|15|0|CLEAN,CLEAN,0,0,libero_10_t02_s15,-1,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s15,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s15,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,15,PLANNED,libero_10,2,False,libero_10
"5,4",worker_libero10_gpu54,libero_10|2|16|0|CLEAN,CLEAN,0,0,libero_10_t02_s16,-1,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,302,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s16,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s16,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,16,PLANNED,libero_10,2,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|2|17|0|CLEAN,CLEAN,0,0,libero_10_t02_s17,-1,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,352,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s17,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s17,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,17,PLANNED,libero_10,2,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|2|18|0|CLEAN,CLEAN,0,0,libero_10_t02_s18,-1,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,262,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s18,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s18,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,validation_pool,18,PLANNED,libero_10,2,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|2|19|0|CLEAN,CLEAN,0,0,libero_10_t02_s19,-1,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,276,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s19,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t02_s19,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,validation_pool,19,PLANNED,libero_10,2,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|3|10|0|CLEAN,CLEAN,0,0,libero_10_t03_s10,-1,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s10,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s10,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,10,PLANNED,libero_10,3,False,libero_10
"5,4",worker_libero10_gpu54,libero_10|3|11|0|CLEAN,CLEAN,0,0,libero_10_t03_s11,-1,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,234,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s11,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s11,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,11,PLANNED,libero_10,3,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|3|12|0|CLEAN,CLEAN,0,0,libero_10_t03_s12,-1,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s12,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s12,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,12,PLANNED,libero_10,3,False,libero_10
"5,4",worker_libero10_gpu54,libero_10|3|13|0|CLEAN,CLEAN,0,0,libero_10_t03_s13,127,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s13,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s13,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,13,PLANNED,libero_10,3,False,libero_10
"5,4",worker_libero10_gpu54,libero_10|3|14|0|CLEAN,CLEAN,0,0,libero_10_t03_s14,-1,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s14,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s14,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,14,PLANNED,libero_10,3,False,libero_10
"5,4",worker_libero10_gpu54,libero_10|3|15|0|CLEAN,CLEAN,0,0,libero_10_t03_s15,124,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,250,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s15,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s15,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,15,PLANNED,libero_10,3,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|3|16|0|CLEAN,CLEAN,0,0,libero_10_t03_s16,-1,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s16,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s16,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,16,PLANNED,libero_10,3,False,libero_10
"5,4",worker_libero10_gpu54,libero_10|3|17|0|CLEAN,CLEAN,0,0,libero_10_t03_s17,107,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,265,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s17,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s17,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,17,PLANNED,libero_10,3,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|3|18|0|CLEAN,CLEAN,0,0,libero_10_t03_s18,-1,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,238,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s18,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s18,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,validation_pool,18,PLANNED,libero_10,3,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|3|19|0|CLEAN,CLEAN,0,0,libero_10_t03_s19,199,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,295,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s19,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t03_s19,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,validation_pool,19,PLANNED,libero_10,3,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|4|10|0|CLEAN,CLEAN,0,0,libero_10_t04_s10,118,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,210,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t04_s10,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t04_s10,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,10,PLANNED,libero_10,4,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|4|11|0|CLEAN,CLEAN,0,0,libero_10_t04_s11,137,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,400,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t04_s11,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t04_s11,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,11,PLANNED,libero_10,4,False,libero_10
"5,4",worker_libero10_gpu54,libero_10|4|12|0|CLEAN,CLEAN,0,0,libero_10_t04_s12,107,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,215,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t04_s12,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t04_s12,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,12,PLANNED,libero_10,4,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|4|13|0|CLEAN,CLEAN,0,0,libero_10_t04_s13,123,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,220,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t04_s13,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t04_s13,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,13,PLANNED,libero_10,4,True,libero_10
"5,4",worker_libero10_gpu54,libero_10|4|14|0|CLEAN,CLEAN,0,0,libero_10_t04_s14,140,/data/aviary/models/openvla/openvla-7b-finetuned-libero-10,244,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t04_s14,"5,4",/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/libero10_gpu54/libero_10_t04_s14,/data/liuyu/outputs/cross_suite_clean_train300_s10_19_20260620/queue_status_worker_libero10_gpu54.csv,COMPLETE,worker_libero10_gpu54,5,train_pool,14,PLANNED,libero_10,4,True,libero_10
