review_id,episode_key,suite,task_idx,state_id,task_success,mechanism_type,teacher_status,mechanism_eligible,object_binding_status,target_binding_status,event_count,source_episode_relpath,blind_video_path,video_status,human_binding_accept,human_timing_accept,human_notes
review_013,libero_10|5|6|0|CLEAN,libero_10,5,6,True,single_object_pick_place,ELIGIBLE_EVENT,True,BOUND_BDDL_ONTOLOGY,BOUND_BDDL_ONTOLOGY,1,/data/liuyu/outputs/cross_suite_clean_300_20260619_waveb_worker15_6379397/B/waveB_libero_10_t05_s06,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_013_libero_10_t05_s06.mp4,symlink,,,
review_014,libero_10|4|3|0|CLEAN,libero_10,4,3,False,multi_object_transfer,MULTI_EVENT_AUDIT_ONLY,False,NOT_APPLICABLE,NOT_APPLICABLE,0,/data/liuyu/outputs/cross_suite_clean_300_20260619_r1_6379397/A/waveA_libero_10_t04_s03,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_014_libero_10_t04_s03.mp4,symlink,,,
review_015,libero_10|0|9|0|CLEAN,libero_10,0,9,True,multi_object_transfer,MULTI_EVENT_AUDIT_ONLY,False,NOT_APPLICABLE,NOT_APPLICABLE,0,/data/liuyu/outputs/cross_suite_clean_300_20260619_waveb_worker15_6379397/B/waveB_libero_10_t00_s09,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_015_libero_10_t00_s09.mp4,symlink,,,
review_016,libero_goal|2|8|0|CLEAN,libero_goal,2,8,False,single_object_pick_place,ELIGIBLE_EVENT,True,BOUND_BDDL_ONTOLOGY,BOUND_BDDL_ONTOLOGY,1,/data/liuyu/outputs/cross_suite_clean_300_20260619_waveb_worker15_6379397/B/waveB_libero_goal_t02_s08,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_016_libero_goal_t02_s08.mp4,symlink,,,
review_017,libero_goal|1|8|0|CLEAN,libero_goal,1,8,True,single_object_pick_place,ELIGIBLE_EVENT,True,BOUND_BDDL_ONTOLOGY,BOUND_BDDL_ONTOLOGY,1,/data/liuyu/outputs/cross_suite_clean_300_20260619_waveb_worker15_6379397/B/waveB_libero_goal_t01_s08,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_017_libero_goal_t01_s08.mp4,symlink,,,
review_018,libero_goal|0|3|0|CLEAN,libero_goal,0,3,False,articulated_only,CORRECT_SEMANTIC_ABSTAIN,False,NOT_APPLICABLE,NOT_APPLICABLE,0,/data/liuyu/outputs/cross_suite_clean_300_20260619_r1_6379397/A/waveA_libero_goal_t00_s03,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_018_libero_goal_t00_s03.mp4,symlink,,,
review_019,libero_goal|7|9|0|CLEAN,libero_goal,7,9,True,articulated_only,CORRECT_SEMANTIC_ABSTAIN,False,NOT_APPLICABLE,NOT_APPLICABLE,0,/data/liuyu/outputs/cross_suite_clean_300_20260619_waveb_worker15_6379397/B/waveB_libero_goal_t07_s09,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_019_libero_goal_t07_s09.mp4,symlink,,,
review_020,libero_goal|3|4|0|CLEAN,libero_goal,3,4,False,mixed_articulated_pick_place,MULTI_EVENT_AUDIT_ONLY,False,NOT_APPLICABLE,NOT_APPLICABLE,0,/data/liuyu/outputs/cross_suite_clean_300_20260619_r1_6379397/A/waveA_libero_goal_t03_s04,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_020_libero_goal_t03_s04.mp4,symlink,,,
review_021,libero_goal|3|8|0|CLEAN,libero_goal,3,8,True,mixed_articulated_pick_place,MULTI_EVENT_AUDIT_ONLY,False,NOT_APPLICABLE,NOT_APPLICABLE,0,/data/liuyu/outputs/cross_suite_clean_300_20260619_waveb_worker15_6379397/B/waveB_libero_goal_t03_s08,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_021_libero_goal_t03_s08.mp4,symlink,,,
review_022,libero_spatial|3|7|0|CLEAN,libero_spatial,3,7,False,single_object_pick_place,ELIGIBLE_EVENT,True,BOUND_BDDL_ONTOLOGY,BOUND_BDDL_ONTOLOGY,1,/data/liuyu/outputs/cross_suite_clean_300_20260619_r1_6379397/B/waveB_libero_spatial_t03_s07,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_022_libero_spatial_t03_s07.mp4,symlink,,,
review_023,libero_spatial|3|1|0|CLEAN,libero_spatial,3,1,True,single_object_pick_place,ELIGIBLE_EVENT,True,BOUND_BDDL_ONTOLOGY,BOUND_BDDL_ONTOLOGY,1,/data/liuyu/outputs/cross_suite_clean_300_20260619_r1_6379397/A/waveA_libero_spatial_t03_s01,/data/liuyu/layer1_outputs/h2_layer1_resolver_68f02dd_20260619/blind_review_package/videos/review_023_libero_spatial_t03_s01.mp4,symlink,,,
