trace_id,task_key,state_id,candidate_step,candidate_index,is_teacher_p,teacher_p_criteria_pass,distance_to_teacher_p,total_score,raw_crossing_bonus,close_streak_bonus,close_onset_qpos_bonus,eef_deceleration_bonus,qpos_ready_bonus,eef_speed_now,eef_speed_prev,eef_deceleration_delta,close_streak,raw_crossing,close_onset,qpos,time_since_prev_close,time_since_last_open,selector_abstain_reason,selector_emittable,eef_to_obj_distance_at_close,grasp_privilege_local_valid,max_cumulative_vertical_dz,max_sustained_vertical_frames,eef_attachment_consistent,tp_abstain_reason
trace_bbq_sauce_s2_w0_10_s20d_clean_seed0_job250002,bbq_sauce,2,160,16,0,0,,3.8,1.5,1.0,0.5,0.5,0.3,0.002507,0.002768,-0.000261,1,1,1,-0.0001348,4,1,,1,0.170719,1,0.0,0,1,eef_not_near_object_dist=0.1707
trace_bbq_sauce_s2_w0_10_s20d_clean_seed0_job250002,bbq_sauce,2,178,17,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.019641,0.025589,-0.005948,1,1,1,-0.00015768,18,1,,1,0.141096,1,0.0,0,1,eef_not_near_object_dist=0.1411
trace_bbq_sauce_s2_w0_10_s20d_clean_seed0_job250002,bbq_sauce,2,182,18,0,0,,3.8,1.5,1.0,0.5,0.5,0.3,0.009568,0.010373,-0.000805,1,1,1,-0.00013765,4,1,,1,0.143375,1,0.0,0,1,eef_not_near_object_dist=0.1434
trace_bbq_sauce_s2_w0_10_s20d_clean_seed0_job250002,bbq_sauce,2,189,19,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.02255,0.018466,0.004084,1,1,1,-0.0001453,7,1,,1,0.154745,1,0.0,0,1,eef_not_near_object_dist=0.1547
trace_bbq_sauce_s2_w0_10_s20d_clean_seed0_job250002,bbq_sauce,2,197,20,0,0,,3.8,1.5,1.0,0.5,0.5,0.3,0.003514,0.004551,-0.001037,1,1,1,-0.00703904,8,1,,1,0.158185,1,0.0,0,1,eef_not_near_object_dist=0.1582
trace_bbq_sauce_s2_w0_10_s20d_clean_seed0_job250002,bbq_sauce,2,204,21,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.005119,0.004417,0.000702,1,1,1,-0.00970353,7,1,,1,0.157724,1,0.0,0,1,eef_not_near_object_dist=0.1577
trace_bbq_sauce_s2_w0_10_s20d_clean_seed0_job250002,bbq_sauce,2,223,22,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.019432,0.017655,0.001777,1,1,1,-0.00021885,19,1,,1,0.156905,1,0.0,0,1,eef_not_near_object_dist=0.1569
trace_bbq_sauce_s2_w0_10_s20d_clean_seed0_job250002,bbq_sauce,2,235,23,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.017798,0.012221,0.005577,1,1,1,-0.00016015,12,1,,1,0.168756,1,0.0,0,1,eef_not_near_object_dist=0.1688
trace_bbq_sauce_s2_w0_10_s20d_clean_seed0_job250002,bbq_sauce,2,240,24,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.014916,0.008202,0.006714,1,1,1,-0.00013511,5,1,,1,0.171893,1,0.0,0,1,eef_not_near_object_dist=0.1719
trace_bbq_sauce_s2_w0_10_s20d_clean_seed0_job250002,bbq_sauce,2,247,25,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.027021,0.027436,-0.000415,1,1,1,-0.00011872,7,1,,1,0.179208,1,0.0,0,1,eef_not_near_object_dist=0.1792
trace_bbq_sauce_s2_w0_10_s20d_clean_seed0_job250002,bbq_sauce,2,249,26,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.019052,0.021917,-0.002865,1,1,1,-0.00011813,2,1,,1,0.183467,1,0.0,0,1,eef_not_near_object_dist=0.1835
trace_bbq_sauce_s2_w0_10_s20d_clean_seed0_job250002,bbq_sauce,2,252,27,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.016717,0.017229,-0.000512,1,1,1,-0.00013626,3,1,,1,0.191172,1,0.0,0,1,eef_not_near_object_dist=0.1912
trace_bbq_sauce_s2_w0_10_s20d_clean_seed0_job250002,bbq_sauce,2,265,28,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.002198,0.002133,6.5e-05,1,1,1,0.00081948,13,1,,1,0.196455,1,0.0,0,1,eef_not_near_object_dist=0.1965
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,64,0,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.02476,0.024444,0.000316,1,1,1,-1.463e-05,,1,,1,0.090868,1,0.0,0,1,eef_not_near_object_dist=0.0909
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,94,1,0,0,,3.8,1.5,1.0,0.5,0.5,0.3,0.004823,0.00498,-0.000157,1,1,1,-3.906e-05,30,1,,1,0.16808,1,0.0,0,1,eef_not_near_object_dist=0.1681
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,96,2,0,0,,3.8,1.5,1.0,0.5,0.5,0.3,0.004659,0.004731,-7.2e-05,1,1,1,-8.142e-05,2,1,,1,0.171104,1,0.0,0,1,eef_not_near_object_dist=0.1711
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,98,3,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.007637,0.006167,0.00147,1,1,1,-8.505e-05,2,1,,1,0.176871,1,0.0,0,1,eef_not_near_object_dist=0.1769
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,100,4,0,0,,3.8,1.5,1.0,0.5,0.5,0.3,0.009491,0.009715,-0.000224,1,1,1,-7.729e-05,2,1,,1,0.183098,1,0.0,0,1,eef_not_near_object_dist=0.1831
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,128,5,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.022294,0.024165,-0.001871,1,1,1,1.916e-05,28,1,,1,0.069623,1,0.0,0,1,no_sustained_vertical_lift_type=no_sustained_motion
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,130,6,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.012233,0.017451,-0.005218,1,1,1,7.278e-05,2,1,,1,0.065029,1,0.0,0,1,no_sustained_vertical_lift_type=no_sustained_motion
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,133,7,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.00515,0.004972,0.000178,1,1,1,8.214e-05,3,1,,1,0.065194,1,0.0,0,1,no_sustained_vertical_lift_type=no_sustained_motion
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,146,8,0,0,,3.8,1.5,1.0,0.5,0.5,0.3,0.002829,0.003661,-0.000832,1,1,1,5.61e-05,13,1,,1,0.061878,1,0.0,0,0,no_sustained_vertical_lift_type=no_sustained_motion
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,159,9,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.01949,0.02008,-0.00059,1,1,1,-3.233e-05,13,1,,1,0.097865,1,0.0,0,1,eef_not_near_object_dist=0.0979
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,170,10,0,0,,3.8,1.5,1.0,0.5,0.5,0.3,0.001638,0.002624,-0.000986,1,1,1,-0.00011204,11,1,,1,0.140583,1,0.0,0,1,eef_not_near_object_dist=0.1406
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,172,11,0,0,,3.8,1.5,1.0,0.5,0.5,0.3,0.001439,0.001533,-9.4e-05,1,1,1,-0.00013704,2,1,,1,0.141216,1,0.0,0,1,eef_not_near_object_dist=0.1412
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,176,12,0,0,,3.8,1.5,1.0,0.5,0.5,0.3,0.000729,0.001106,-0.000377,1,1,1,-0.00014352,4,1,,1,0.140345,1,0.0,0,1,eef_not_near_object_dist=0.1403
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,181,13,0,0,,3.8,1.5,1.0,0.5,0.5,0.3,0.002045,0.003063,-0.001018,1,1,1,-0.00015408,5,1,,1,0.13812,1,0.0,0,1,eef_not_near_object_dist=0.1381
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,187,14,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.002237,0.000925,0.001312,1,1,1,-0.00017322,6,1,,1,0.137869,1,0.0,0,1,eef_not_near_object_dist=0.1379
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,192,15,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.010747,0.006135,0.004612,1,1,1,-0.00020229,5,1,,1,0.127235,1,0.0,0,1,eef_not_near_object_dist=0.1272
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,214,16,0,0,,3.8,1.5,1.0,0.5,0.5,0.3,0.006247,0.006527,-0.00028,1,1,1,-0.00018553,22,1,,1,0.070478,1,0.0,0,0,no_sustained_vertical_lift_type=no_sustained_motion
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,226,17,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.018161,0.018251,-9e-05,1,1,1,-0.0002265,12,1,,1,0.090442,1,0.0,0,1,eef_not_near_object_dist=0.0904
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,237,18,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.001315,0.000464,0.000851,1,1,1,-0.00028382,11,1,,1,0.106048,1,0.0,0,1,eef_not_near_object_dist=0.1060
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,239,19,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.002189,0.001504,0.000685,1,1,1,-0.00029319,2,1,,1,0.10728,1,0.0,0,1,eef_not_near_object_dist=0.1073
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,244,20,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.001772,0.00069,0.001082,1,1,1,-0.00030422,5,1,,1,0.106489,1,0.0,0,1,eef_not_near_object_dist=0.1065
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,247,21,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.004334,0.002563,0.001771,1,1,1,-0.00029217,3,1,,1,0.102174,1,0.0,0,1,eef_not_near_object_dist=0.1022
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,251,22,0,0,,3.8,1.5,1.0,0.5,0.5,0.3,0.000859,0.003847,-0.002988,1,1,1,-0.00031278,4,1,,1,0.098546,1,0.0,0,1,eef_not_near_object_dist=0.0985
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,258,23,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.020161,0.012764,0.007397,1,1,1,-0.00029296,7,1,,1,0.078858,1,4.8e-05,0,1,no_sustained_vertical_lift_type=no_sustained_motion
trace_bbq_sauce_s3_w0_10_s20d_clean_seed0_job250003,bbq_sauce,3,260,24,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.018205,0.021282,-0.003077,1,1,1,-0.00030624,2,1,,1,0.068924,1,0.000297,0,1,no_sustained_vertical_lift_type=no_sustained_motion
trace_butter_s1_w0_10_s20d_clean_seed0_job250004,butter,1,6,0,0,0,-66,3.3,1.5,1.0,0.5,0.0,0.3,0.002622,0.002035,0.000587,1,1,1,-3.39e-06,,1,,1,0.363902,1,0.0,0,1,eef_not_near_object_dist=0.3639
trace_butter_s1_w0_10_s20d_clean_seed0_job250004,butter,1,10,1,0,0,-62,3.8,1.5,1.0,0.5,0.5,0.3,0.007996,0.009482,-0.001486,1,1,1,-1.901e-05,4,1,,1,0.368007,1,0.0,0,1,eef_not_near_object_dist=0.3680
trace_butter_s1_w0_10_s20d_clean_seed0_job250004,butter,1,16,2,0,0,-56,3.3,1.5,1.0,0.5,0.0,0.3,0.011811,0.008655,0.003156,1,1,1,-0.00022544,6,1,,1,0.37923,1,0.0,0,1,eef_not_near_object_dist=0.3792
trace_butter_s1_w0_10_s20d_clean_seed0_job250004,butter,1,19,3,0,0,-53,3.8,1.5,1.0,0.5,0.5,0.3,0.004296,0.005629,-0.001333,1,1,1,-0.00014019,3,1,,1,0.378807,1,0.0,0,1,eef_not_near_object_dist=0.3788
trace_butter_s1_w0_10_s20d_clean_seed0_job250004,butter,1,22,4,0,0,-50,3.3,1.5,1.0,0.5,0.0,0.3,0.006156,0.005376,0.00078,1,1,1,-0.00029008,3,1,,1,0.379307,1,0.0,0,1,eef_not_near_object_dist=0.3793
trace_butter_s1_w0_10_s20d_clean_seed0_job250004,butter,1,24,5,0,0,-48,3.3,1.5,1.0,0.5,0.0,0.3,0.007066,0.006658,0.000408,1,1,1,-6.351e-05,2,1,,1,0.380827,1,0.0,0,1,eef_not_near_object_dist=0.3808
trace_butter_s1_w0_10_s20d_clean_seed0_job250004,butter,1,27,6,0,0,-45,3.3,1.5,1.0,0.5,0.0,0.3,0.008425,0.006572,0.001853,1,1,1,-0.00026579,3,1,,1,0.377353,1,0.0,0,1,eef_not_near_object_dist=0.3774
trace_butter_s1_w0_10_s20d_clean_seed0_job250004,butter,1,30,7,0,0,-42,3.3,1.5,1.0,0.5,0.0,0.3,0.023032,0.022053,0.000979,1,1,1,-0.00026565,3,1,,1,0.363296,1,0.0,0,1,eef_not_near_object_dist=0.3633
trace_butter_s1_w0_10_s20d_clean_seed0_job250004,butter,1,72,8,1,1,0,3.3,1.5,1.0,0.5,0.0,0.3,0.039279,0.042336,-0.003057,1,1,1,-0.00012571,42,1,,1,0.044433,1,0.06192,6,1,
trace_butter_s2_w0_10_s20d_clean_seed0_job250005,butter,2,4,0,0,0,-64,3.3,1.5,1.0,0.5,0.0,0.3,0.00237,0.002154,0.000216,1,1,1,-2.606e-05,,1,,1,0.340292,1,0.0,0,1,eef_not_near_object_dist=0.3403
trace_butter_s2_w0_10_s20d_clean_seed0_job250005,butter,2,8,1,0,0,-60,3.3,1.5,1.0,0.5,0.0,0.3,0.004765,0.002956,0.001809,1,1,1,-3.263e-05,4,1,,1,0.337324,1,0.0,0,1,eef_not_near_object_dist=0.3373
trace_butter_s2_w0_10_s20d_clean_seed0_job250005,butter,2,10,2,0,0,-58,3.3,1.5,1.0,0.5,0.0,0.3,0.005359,0.005316,4.3e-05,1,1,1,-1.899e-05,2,1,,1,0.337045,1,0.0,0,1,eef_not_near_object_dist=0.3370
trace_butter_s2_w0_10_s20d_clean_seed0_job250005,butter,2,68,3,1,1,0,3.8,1.5,1.0,0.5,0.5,0.3,0.004043,0.015414,-0.011371,1,1,1,-0.00153164,58,1,,1,0.021997,1,0.050703,6,1,
trace_butter_s2_w0_10_s20d_clean_seed0_job250005,butter,2,145,4,0,0,77,3.3,1.5,1.0,0.5,0.0,0.3,0.014404,0.019407,-0.005003,1,1,1,0.00020945,77,1,,1,0.021554,1,0.004355,9,1,no_sustained_vertical_lift_type=sustained_horizontal_transport
trace_butter_s2_w0_10_s20d_clean_seed0_job250005,butter,2,151,5,0,0,83,3.3,1.5,1.0,0.5,0.0,0.3,0.011067,0.007772,0.003295,1,1,1,3.641e-05,6,1,,1,0.021543,1,0.0,0,1,no_sustained_vertical_lift_type=no_sustained_motion
trace_chocolate_pudding_s1_w0_10_s20d_clean_seed0_job250006,chocolate_pudding,1,12,0,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.019773,0.015268,0.004505,1,1,1,-7.259e-05,,1,,1,0.331759,1,0.0,0,1,eef_not_near_object_dist=0.3318
trace_chocolate_pudding_s1_w0_10_s20d_clean_seed0_job250006,chocolate_pudding,1,16,1,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.021925,0.018497,0.003428,1,1,1,-4.267e-05,4,1,,1,0.346539,1,0.0,0,1,eef_not_near_object_dist=0.3465
trace_chocolate_pudding_s1_w0_10_s20d_clean_seed0_job250006,chocolate_pudding,1,18,2,0,0,,3.3,1.5,1.0,0.5,0.0,0.3,0.01417,0.019985,-0.005815,1,1,1,-9.267e-05,2,1,,1,0.352287,1,0.0,0,1,eef_not_near_object_dist=0.3523
trace_chocolate_pudding_s2_w0_10_s20d_clean_seed0_job250007,chocolate_pudding,2,58,0,1,1,0,3.3,1.5,1.0,0.5,0.0,0.3,0.027703,0.028474,-0.000771,1,1,1,-6.146e-05,,1,,1,0.029289,1,0.07462,7,1,
trace_chocolate_pudding_s2_w0_10_s20d_clean_seed0_job250007,chocolate_pudding,2,149,1,0,0,91,3.3,1.5,1.0,0.5,0.0,0.3,0.008949,0.005658,0.003291,1,1,1,-0.00229267,91,1,,1,0.015823,1,0.0,4,1,no_sustained_vertical_lift_type=sustained_horizontal_transport
trace_chocolate_pudding_s2_w0_10_s20d_clean_seed0_job250007,chocolate_pudding,2,154,2,0,0,96,3.8,1.5,1.0,0.5,0.5,0.3,0.003493,0.007552,-0.004059,1,1,1,-0.00113163,5,1,,1,0.015785,1,0.0,0,1,no_sustained_vertical_lift_type=no_sustained_motion
trace_cream_cheese_s2_w0_10_s20d_clean_seed0_job250013,cream_cheese,2,59,0,0,0,-4,3.3,1.5,1.0,0.5,0.0,0.3,0.025411,0.023434,0.001977,1,1,1,-3.493e-05,,1,,1,0.014584,1,0.001641,3,1,no_sustained_vertical_lift_type=sustained_horizontal_transport
trace_cream_cheese_s2_w0_10_s20d_clean_seed0_job250013,cream_cheese,2,63,1,1,1,0,3.8,1.5,1.0,0.5,0.5,0.3,0.00772,0.016192,-0.008472,1,1,1,0.00193507,4,1,,1,0.011938,1,0.007994,2,1,
trace_cream_cheese_s2_w0_10_s20d_clean_seed0_job250013,cream_cheese,2,129,2,0,0,66,3.3,1.5,1.0,0.5,0.0,0.3,0.005006,0.004436,0.00057,1,1,1,-0.00189427,66,1,,1,0.013754,1,0.003678,0,1,no_sustained_vertical_lift_type=no_sustained_motion
trace_cream_cheese_s2_w0_10_s20d_clean_seed0_job250013,cream_cheese,2,133,3,0,0,70,3.3,1.5,1.0,0.5,0.0,0.3,0.010625,0.005956,0.004669,1,1,1,-0.00058777,4,1,,1,0.024028,1,0.0,0,1,no_sustained_vertical_lift_type=no_sustained_motion
trace_ketchup_s2_w0_10_s20d_clean_seed0_job250008,ketchup,2,0,0,0,0,-56,1.8,0.0,1.0,0.5,0.0,0.3,,,,1,0,1,1.73e-06,,,too_early,0,0.301724,1,0.0,0,1,eef_not_near_object_dist=0.3017
trace_ketchup_s2_w0_10_s20d_clean_seed0_job250008,ketchup,2,56,1,1,1,0,3.3,1.5,1.0,0.5,0.0,0.3,0.020838,0.021611,-0.000773,1,1,1,-4.889e-05,56,1,,1,0.042387,1,0.031809,6,1,
trace_ketchup_s3_w0_10_s20d_clean_seed0_job250009,ketchup,3,55,0,1,1,0,3.3,1.5,1.0,0.5,0.0,0.3,0.010016,0.015895,-0.005879,1,1,1,-5.331e-05,,1,,1,0.042766,1,0.023691,6,1,
trace_ketchup_s3_w0_10_s20d_clean_seed0_job250009,ketchup,3,143,1,0,0,88,3.3,1.5,1.0,0.5,0.0,0.3,0.00727,0.00171,0.00556,1,1,1,-0.00011093,88,1,,1,0.046177,1,0.0,0,1,no_sustained_vertical_lift_type=no_sustained_motion
trace_ketchup_s3_w0_10_s20d_clean_seed0_job250009,ketchup,3,145,2,0,0,90,3.8,1.5,1.0,0.5,0.5,0.3,0.002268,0.005599,-0.003331,1,1,1,-0.00012165,2,1,,1,0.053192,1,0.0,0,1,no_sustained_vertical_lift_type=no_sustained_motion
trace_milk_s2_w0_10_s20d_clean_seed0_job250012,milk,2,0,0,0,0,,1.8,0.0,1.0,0.5,0.0,0.3,,,,1,0,1,2.54e-06,,,too_early,0,0.336807,1,0.0,0,1,eef_not_near_object_dist=0.3368
