trace_path,task,state_id,seed,condition,window_start,window_end,window_source,selector_type,phase,generated_OPEN_count,generated_OPEN_total,qpos_opening_delta,qpos_abs_delta,qpos_post_start,qpos_post_min,armL2_max,done,timeout,attack_invalid,schema_incomplete,claim_excluded,exclusion_reason
/data/liuyu/outputs/vis_calibration_1r3r_20260605/ketchup_s1/traces/ketchup_s1_clean_w21_38_trace.csv,ketchup,1,0,clean,21,38,fixed,fixed,grasp_formation,0,18,0.0,0.000556,0.039009,0.039009,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/ketchup_s1/traces/ketchup_s1_random_linf_w21_38_trace.csv,ketchup,1,0,random_linf,21,38,fixed,fixed,grasp_formation,0,18,0.0,0.00049,0.03907,0.03907,0.526544,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/ketchup_s1/traces/ketchup_s1_vis_pgd_w21_38_trace.csv,ketchup,1,0,vis_pgd,21,38,fixed,fixed,grasp_formation,0,18,0.0,0.000488,0.039076,0.039076,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/ketchup_s1/traces/ketchup_s1_vis_pgd_w28_45_trace.csv,ketchup,1,0,vis_pgd,28,45,fixed,fixed,grasp_formation,18,18,0.037948,0.037948,0.038994,0.001046,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/ketchup_s2/traces/ketchup_s2_clean_w15_32_trace.csv,ketchup,2,0,clean,15,32,fixed,fixed,grasp_formation,0,18,0.0,0.000507,0.038955,0.038955,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/ketchup_s2/traces/ketchup_s2_random_linf_w15_32_trace.csv,ketchup,2,0,random_linf,15,32,fixed,fixed,grasp_formation,0,18,0.0,0.000514,0.038955,0.038955,0.246095,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/ketchup_s2/traces/ketchup_s2_vis_pgd_w15_32_trace.csv,ketchup,2,0,vis_pgd,15,32,fixed,fixed,grasp_formation,1,18,0.000555,0.000555,0.038921,0.038366,0.770648,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/ketchup_s3/traces/ketchup_s3_clean_w25_42_trace.csv,ketchup,3,0,clean,25,42,fixed,fixed,grasp_formation,0,18,0.0,0.000486,0.038935,0.038935,0.0,False,True,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/ketchup_s3/traces/ketchup_s3_random_linf_w25_42_trace.csv,ketchup,3,0,random_linf,25,42,fixed,fixed,grasp_formation,0,18,0.0,0.000267,0.039355,0.039355,0.261799,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/ketchup_s3/traces/ketchup_s3_vis_pgd_w25_42_trace.csv,ketchup,3,0,vis_pgd,25,42,fixed,fixed,grasp_formation,0,18,0.0,0.000361,0.039229,0.039229,0.0,False,True,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/ketchup_s4/traces/ketchup_s4_vis_pgd_w28_45_trace.csv,ketchup,4,0,vis_pgd,28,45,fixed,fixed,grasp_formation,0,18,0.0,0.000318,0.039275,0.039275,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/ketchup_s5/traces/ketchup_s5_clean_w9_26_trace.csv,ketchup,5,0,clean,9,26,fixed,fixed,grasp_formation,0,18,0.0,0.000628,0.038667,0.038667,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/ketchup_s5/traces/ketchup_s5_random_linf_w9_26_trace.csv,ketchup,5,0,random_linf,9,26,fixed,fixed,grasp_formation,0,18,0.0,0.000631,0.038659,0.038659,0.154655,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/ketchup_s5/traces/ketchup_s5_vis_pgd_w9_26_trace.csv,ketchup,5,0,vis_pgd,9,26,fixed,fixed,grasp_formation,18,18,0.037403,0.037403,0.038367,0.000963,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/milk_s1/traces/milk_s1_clean_w8_25_trace.csv,milk,1,0,clean,8,25,fixed,fixed,grasp_formation,0,18,0.0,0.00088,0.038409,0.038409,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/milk_s1/traces/milk_s1_random_linf_w8_25_trace.csv,milk,1,0,random_linf,8,25,fixed,fixed,grasp_formation,0,18,0.0,0.000874,0.038409,0.038409,0.147839,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/milk_s1/traces/milk_s1_vis_pgd_w18_35_trace.csv,milk,1,0,vis_pgd,18,35,fixed,fixed,grasp_formation,0,18,0.0,0.000395,0.03916,0.03916,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/milk_s1/traces/milk_s1_vis_pgd_w8_25_trace.csv,milk,1,0,vis_pgd,8,25,fixed,fixed,grasp_formation,0,18,0.0,0.000869,0.038431,0.038431,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/milk_s4/traces/milk_s4_clean_w19_36_trace.csv,milk,4,0,clean,19,36,fixed,fixed,grasp_formation,0,18,0.0,0.000438,0.03897,0.03897,0.0,False,True,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/milk_s4/traces/milk_s4_random_linf_w19_36_trace.csv,milk,4,0,random_linf,19,36,fixed,fixed,grasp_formation,0,18,0.0,0.000439,0.038974,0.038974,0.339015,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/milk_s4/traces/milk_s4_vis_pgd_w19_36_trace.csv,milk,4,0,vis_pgd,19,36,fixed,fixed,grasp_formation,18,18,0.03789,0.03789,0.038706,0.000816,0.0,False,True,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/milk_s5/traces/milk_s5_clean_w25_42_trace.csv,milk,5,0,clean,25,42,fixed,fixed,grasp_formation,0,18,0.0,0.000361,0.03927,0.03927,0.0,False,True,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/milk_s5/traces/milk_s5_random_linf_w25_42_trace.csv,milk,5,0,random_linf,25,42,fixed,fixed,grasp_formation,0,18,0.0,0.000361,0.03927,0.03927,0.513128,False,True,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/milk_s5/traces/milk_s5_vis_pgd_w25_42_trace.csv,milk,5,0,vis_pgd,25,42,fixed,fixed,grasp_formation,18,18,0.03799,0.03799,0.038939,0.000949,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/milk_s8/traces/milk_s8_vis_pgd_w8_25_trace.csv,milk,8,0,vis_pgd,8,25,fixed,fixed,grasp_formation,0,18,0.0,0.001782,0.03749,0.03749,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/orange_juice_s2/traces/orange_juice_s2_vis_pgd_w17_34_trace.csv,orange_juice,2,0,vis_pgd,17,34,fixed,fixed,grasp_formation,0,18,0.0,0.000444,0.039136,0.039136,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/salad_dressing_s0/traces/salad_dressing_s0_clean_w7_24_trace.csv,salad_dressing,0,0,clean,7,24,fixed,fixed,grasp_formation,0,18,0.0,0.001275,0.038112,0.038112,0.0,False,True,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/salad_dressing_s0/traces/salad_dressing_s0_random_linf_w7_24_trace.csv,salad_dressing,0,0,random_linf,7,24,fixed,fixed,grasp_formation,0,18,0.0,0.001271,0.038112,0.038112,0.294331,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/salad_dressing_s0/traces/salad_dressing_s0_vis_pgd_w7_24_trace.csv,salad_dressing,0,0,vis_pgd,7,24,fixed,fixed,grasp_formation,1,18,0.0,0.001189,0.038112,0.038112,0.0,False,True,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/salad_dressing_s5/traces/salad_dressing_s5_vis_pgd_w28_45_trace.csv,salad_dressing,5,0,vis_pgd,28,45,fixed,fixed,grasp_formation,0,18,0.0,0.000242,0.039489,0.039489,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/tomato_sauce_s1/traces/tomato_sauce_s1_clean_w23_40_trace.csv,tomato_sauce,1,0,clean,23,40,fixed,fixed,grasp_formation,0,18,0.0,0.000351,0.039314,0.039314,0.0,False,True,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/tomato_sauce_s1/traces/tomato_sauce_s1_random_linf_w23_40_trace.csv,tomato_sauce,1,0,random_linf,23,40,fixed,fixed,grasp_formation,0,18,0.0,0.000349,0.039321,0.039321,0.291546,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/tomato_sauce_s1/traces/tomato_sauce_s1_vis_pgd_w23_40_trace.csv,tomato_sauce,1,0,vis_pgd,23,40,fixed,fixed,grasp_formation,0,18,0.0,0.000356,0.039318,0.039318,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605/tomato_sauce_s3/traces/tomato_sauce_s3_vis_pgd_w17_34_trace.csv,tomato_sauce,3,0,vis_pgd,17,34,fixed,fixed,grasp_formation,0,18,0.0,0.000423,0.039159,0.039159,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605_recovery_3r/ketchup_s1/traces/ketchup_s1_clean_w21_38_trace.csv,ketchup,1,0,clean,21,38,fixed,fixed,grasp_formation,0,18,0.0,0.000488,0.039076,0.039076,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605_recovery_3r/ketchup_s1/traces/ketchup_s1_random_linf_w21_38_trace.csv,ketchup,1,0,random_linf,21,38,fixed,fixed,grasp_formation,0,18,0.0,0.000491,0.039076,0.039076,0.169553,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605_recovery_3r/ketchup_s1/traces/ketchup_s1_vis_pgd_w21_38_trace.csv,ketchup,1,0,vis_pgd,21,38,fixed,fixed,grasp_formation,0,18,0.0,0.000488,0.039076,0.039076,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605_recovery_3r/ketchup_s5/traces/ketchup_s5_clean_w9_26_trace.csv,ketchup,5,0,clean,9,26,fixed,fixed,grasp_formation,0,18,0.0,0.000625,0.038666,0.038666,0.0,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605_recovery_3r/ketchup_s5/traces/ketchup_s5_random_linf_w9_26_trace.csv,ketchup,5,0,random_linf,9,26,fixed,fixed,grasp_formation,0,18,0.0,0.000644,0.038666,0.038666,0.179342,True,False,False,False,False,
/data/liuyu/outputs/vis_calibration_1r3r_20260605_recovery_3r/ketchup_s5/traces/ketchup_s5_vis_pgd_w9_26_trace.csv,ketchup,5,0,vis_pgd,9,26,fixed,fixed,grasp_formation,0,18,0.0,0.000625,0.038666,0.038666,0.0,True,False,False,False,False,
