stage,commit,condition,attack_seed,candidate_id,candidate_source,candidate_seed,official_tokens,official_gripper_token,official_target31744_score,official_best_competitor_token,official_best_competitor_score,official_target31744_margin,official_target31744_best_competitor_margin,official_target31744_logratio_margin,surrogate_target31744_margin,arm_prefix_match_count,arm_prefix_match_denominator,score_invariant_status,processor_linf,delta_sha256,processor_input_sha256,budget_quantized_correction_count,feasible,selected,selection_reason
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,TRUE_PGD_TRAJECTORY21_SELECTIVE,84,11,pgd_iteration,,"[31938, 31870, 31939, 31882, 31981, 31914, 31744]",31744,46.25,31872,31.5,14.74998664855957,14.75,14.74998664855957,,2,6,PASS,0.023529052734375,920a047bcf372ea0a9acfe71372ccfd69d5c405f5b8926f75463efa6f8b050ae,406b2e00c053b947cfece0ae4e3006b7e263cbecf37bc8c13c99d5fa052fe1df,10774,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,TRUE_PGD_TRAJECTORY21_SELECTIVE,84,12,pgd_iteration,,"[31938, 31870, 31939, 31882, 31981, 31914, 31744]",31744,48.0,31872,29.5,18.49993324279785,18.5,18.49993324279785,,2,6,PASS,0.023529052734375,4bdfe88fa16c23386365cefbb7bae5265e590e7722c5ea7448b06c77d172a28d,6fb044bcedc4d6e0b4d5d8ece0de9e989cf34a325064660a80b8174ae25fea72,11466,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,TRUE_PGD_TRAJECTORY21_SELECTIVE,84,13,pgd_iteration,,"[31938, 31870, 31937, 31882, 31982, 31914, 31744]",31744,47.75,31872,19.375,28.13997459411621,28.375,28.13997459411621,,2,6,PASS,0.023529052734375,c7c120c2da175a962f53f7821002a79e60e1012e6be02b5bd58cd61d293177dd,6a4b0e8fe63e44906ac39f7e14c7e4a5ce0814833fa36739af1de0bc4262eb06,12228,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,TRUE_PGD_TRAJECTORY21_SELECTIVE,84,14,pgd_iteration,,"[31938, 31870, 31937, 31882, 31999, 31916, 31744]",31744,54.25,31776,25.0,29.148649215698242,29.25,29.148649215698242,,2,6,PASS,0.023529052734375,236233ea607cd4f8b4bb79823e88d1f19e4e16051b1f3d0d81268fc22466ef08,c7918bd61827a540f3a0ebb541504e266ca89a896a502160f44414087be6ed08,12898,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,TRUE_PGD_TRAJECTORY21_SELECTIVE,84,15,pgd_iteration,,"[31938, 31870, 31937, 31882, 31982, 31914, 31744]",31744,49.25,31872,18.75,29.96306800842285,30.5,29.96306800842285,,2,6,PASS,0.023529052734375,dff74e1c748de30ceaa38f62010c2c627371124f39834d4ec3563af8c7a7cf18,0c694651134445c38158a2872fc2fb20831a70fe8f2a69a689c9612be75f23ae,13267,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,TRUE_PGD_TRAJECTORY21_SELECTIVE,84,16,pgd_iteration,,"[31900, 31870, 31915, 31882, 31862, 31913, 31744]",31744,51.75,31872,33.75,17.999996185302734,18.0,17.999996185302734,,6,6,PASS,0.023529052734375,ec6a485b9c5a77a41dac774bb603a2f9e18bd1be165569147a285a2195a784b2,01c43f7efeb3877034d23aa2f264ed31398bb9403ea9a3cc6e1d71f169facca8,13707,1,1,max_official_margin_then_min_linf_then_earliest
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,TRUE_PGD_TRAJECTORY21_SELECTIVE,84,17,pgd_iteration,,"[31900, 31880, 31932, 31882, 31887, 31886, 31744]",31744,56.25,31776,18.875,37.01091766357422,37.375,37.01091766357422,,2,6,PASS,0.023529052734375,e243128e2bccab2dc2d65785cf91dae03b7d10e3d76104c9e7ac2f68db1323e2,6f8ce20ec741bdadfebef04decc4cae995a00c4ed35ab308e4442249c41cb18a,14190,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,TRUE_PGD_TRAJECTORY21_SELECTIVE,84,18,pgd_iteration,,"[31900, 31870, 31915, 31882, 31857, 31873, 31744]",31744,55.75,31872,36.5,19.25,19.25,19.25,,4,6,PASS,0.023529052734375,ce9e5fe866a52e4129d8e43a85b425b15bbce04a136287b9508f24972d6ef062,12dc49d741b1b4e25a6b2f9cc4bd76033948b6157b68d4e7cf596117963fbe31,14523,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,TRUE_PGD_TRAJECTORY21_SELECTIVE,84,19,pgd_iteration,,"[31900, 31870, 31915, 31882, 31857, 31873, 31744]",31744,57.0,31872,34.25,22.75,22.75,22.75,,4,6,PASS,0.023529052734375,55aca15f37d3361a3b5e8757ee28a694d9003d5f08ad33f0e790642f12a9e70b,b0228f0691de802b2d49bceec06312e7902c3594373ac95ee85f6de52de162db,14843,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,TRUE_PGD_TRAJECTORY21_SELECTIVE,84,20,pgd_iteration,,"[31900, 31870, 31940, 31882, 31926, 31915, 31744]",31744,58.25,31747,15.5,41.851627349853516,42.75,41.851627349853516,,3,6,PASS,0.023529052734375,d11d2e759d2505700608caa37be76e7abada4ddc237b60a6bf72ab938171b41b,89da622a46261b7726df89ae616d11a7e5a4f2526d3233544a2f4c05e1c77cf1,15394,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,0,processor_random,197744554,"[31900, 31870, 31915, 31882, 31862, 31913, 31872]",31872,41.0,31872,41.25,-0.25,-0.25,-0.25,-0.25,6,6,PASS,0.023529052734375,897bafb78784c42ee23b23a66ec105a2f5d3a44691b2d713f552f59398633b1f,f89a246b105fa4a8dfa521968eb12a7d33d09b5471fe5fe4ebe394980ad63f71,92,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,1,processor_random,258043634,"[31900, 31870, 31915, 31882, 31862, 31913, 31872]",31872,41.0,31872,41.5,-0.5,-0.5,-0.5,-0.5,6,6,PASS,0.023529052734375,356ab7e069d458486139651620e7d5cb466650ef6139de7ee508cca8646147fa,26af40ecb22bf11b838bef8b001b6075cb2c3915c3ce4b7a46a38147cd182199,108,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,2,processor_random,1590178649,"[31900, 31870, 31915, 31882, 31862, 31913, 31744]",31744,41.25,31872,41.25,0.0,0.0,0.0,0.0,6,6,PASS,0.023529052734375,04e9f01482ed857d27027ee4042f6813e081e8f532be106694dc446afa5edde0,6340c32d36cad64188718ba2eaee40e7909b1061446555c02c225412a7bb9806,112,1,0,feasible_not_selected
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,3,processor_random,2055114040,"[31900, 31870, 31915, 31882, 31862, 31913, 31872]",31872,41.25,31872,41.5,-0.25,-0.25,-0.25,-0.25,6,6,PASS,0.023529052734375,3bc7a0d586105d4a43c38bad8214e8edbcdd3e0a8711860903084f91907708d2,7e028f69ec3052fca13509efd79953224ec6c6c0c6f1436da094647a6463bb89,109,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,4,processor_random,1040749045,"[31900, 31870, 31915, 31882, 31862, 31913, 31744]",31744,41.5,31872,41.25,0.25,0.25,0.25,0.25,6,6,PASS,0.023529052734375,ffcc0047338ec7a218b359e64591a23320b6c7c4950aa7b346a14935ff05641c,2dad14940d6287ada0e7bac31065d8cc1107f6de84b46f49f309c44f34bfe35d,121,1,1,max_official_margin_then_min_linf_then_earliest
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,5,processor_random,1355459964,"[31900, 31870, 31915, 31882, 31862, 31913, 31872]",31872,41.25,31872,41.5,-0.25,-0.25,-0.25,-0.25,6,6,PASS,0.023529052734375,4abd0628d292486366f5a0626813ecae2f665544a80b7f22e64b5251d50680ec,ae11cf300a6b2abd11399a7c079f025501815ad344375b72091a47333a6dacfe,127,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,6,processor_random,551817423,"[31900, 31870, 31915, 31882, 31862, 31913, 31744]",31744,41.25,31872,41.25,0.0,0.0,0.0,0.0,6,6,PASS,0.023529052734375,a8dded179c2093fe53633401edef627d9aae2c346352a8d3386f007c4bb5ac09,97690d44f4bdec0a3d78d513c4353a5c72f934da2302470f38adf24df85e2d6b,112,1,0,feasible_not_selected
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,7,processor_random,1591340141,"[31900, 31870, 31915, 31882, 31862, 31913, 31744]",31744,41.5,31872,41.5,0.0,0.0,0.0,0.0,6,6,PASS,0.023529052734375,0da333845ddff0d8f2610d8adf1467ccab0f6dcff8116fab450192e6dfc99444,c8bde82b596bf93e1dc23df52270ab0500f65b2a824aa459df081559057c9bbe,119,1,0,feasible_not_selected
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,8,processor_random,2105006657,"[31900, 31870, 31915, 31882, 31862, 31913, 31744]",31744,41.5,31872,41.5,0.0,0.0,0.0,0.0,6,6,PASS,0.023529052734375,6c9424141df608a2a9581bb5cdd7e01bad5121567f4a06abd5317747b9ba74ab,de01760b88ff9635a430b6d2cd03ac4eea7cfab158ba8bf74d9741e53ebca0ca,120,1,0,feasible_not_selected
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,9,processor_random,973911279,"[31900, 31870, 31915, 31882, 31862, 31913, 31744]",31744,41.25,31872,41.25,0.0,0.0,0.0,0.0,6,6,PASS,0.023529052734375,2186bafc398110ae9bcaa9193761b7710adbbe3d2062a5d0ffe35b584cc7e5a8,73788ca6980672ac6383658b8ccccdfbb17312981fe80c5b4105c06a79667003,106,1,0,feasible_not_selected
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,10,processor_random,560871393,"[31900, 31870, 31915, 31882, 31862, 31913, 31872]",31872,41.0,31872,41.25,-0.25,-0.25,-0.25,-0.25,6,6,PASS,0.023529052734375,b0939f42b861260bf7587097d2fe4b60541fe761fd710d1075ba7d8755c4747b,bc77742dc219433d65ac67ccf31d2e64095bfbeb21894ebe07b7899c286201c9,113,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,11,processor_random,1182842570,"[31900, 31870, 31915, 31882, 31862, 31913, 31872]",31872,41.25,31872,41.75,-0.5,-0.5,-0.5,-0.5,6,6,PASS,0.023529052734375,ce6bc0533eae3e43b76ac9d80ec10e321abc319b7d788d349a56033dbdfca8ff,8e1bb1dee118865a978c157a7d9a90b7e471ac2f26a0e1005e98c573b597b160,104,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,12,processor_random,745559802,"[31900, 31870, 31915, 31882, 31891, 31834, 31744]",31744,54.75,31872,48.75,6.0,6.0,6.0,6.0,4,6,PASS,0.023529052734375,71b1bcdf0a437cb4bd03362d9df77362b098a5aef83c90c58504d9a1e50f561b,c6d8f497f5848e64263a12ff9f75a78cca6911d4575de1f4a501ab936f585c2f,107,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,13,processor_random,471622340,"[31900, 31870, 31915, 31882, 31862, 31913, 31872]",31872,41.0,31872,41.25,-0.25,-0.25,-0.25,-0.25,6,6,PASS,0.023529052734375,3a31be08acb40277fcc2faccafe598d7765cc9befffc254a5296bc94bae5f559,b6dff95d1c49c4765a6cc39dc0da44847ce8235401bf68cfe68a93c68d90f48a,107,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,14,processor_random,1109450401,"[31900, 31870, 31915, 31882, 31862, 31913, 31872]",31872,40.75,31872,41.5,-0.75,-0.75,-0.75,-0.75,6,6,PASS,0.023529052734375,8cd49c90b6f90f7506497729359d7c8523485786db03540ec15127fc5d70696b,fc3f30ab65f90c434cf26ab23cec8183331a24855d0f13434beec1249539ff4b,108,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,15,processor_random,1844874106,"[31900, 31870, 31915, 31882, 31891, 31834, 31744]",31744,54.5,31872,48.75,5.75,5.75,5.75,5.75,4,6,PASS,0.023529052734375,86e8fd596344cd2365b18a16a8cda5be6e8445f7f311c9fd131759398c2c8dfb,39a85c830a1d4155ee5017091e458b4ec1a74caf6347611977118d7b2f707193,101,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,16,processor_random,1797009877,"[31900, 31870, 31915, 31882, 31862, 31913, 31744]",31744,41.0,31872,40.75,0.25,0.25,0.25,0.25,6,6,PASS,0.023529052734375,50c4a7313117fdf7ba6f36e774850a6eb1ffc5ddecf6c2875710cab491881b0b,7fcb0bcad1900dc72f232bac327f462d118e5d13dffa39abc9b56c84c7b1121f,114,1,0,feasible_not_selected
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,17,processor_random,883426299,"[31900, 31870, 31915, 31882, 31862, 31913, 31744]",31744,41.25,31872,41.25,0.0,0.0,0.0,0.0,6,6,PASS,0.023529052734375,77f52f644991a1162fb76f22bab94f7d79eea8024740cd813356b4c2f29ad32c,8165688640f725fc9c6c8a8cdf96dff74776645c7a9f198fadd0331bf64692d5,101,1,0,feasible_not_selected
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,18,processor_random,562721869,"[31900, 31870, 31915, 31882, 31862, 31913, 31744]",31744,41.25,31872,41.25,0.0,0.0,0.0,0.0,6,6,PASS,0.023529052734375,f69c2c4369bb58dea5fd44b9b2f63c5196e955b9663ed7881879df9e3bfa385f,70a0909fff005b14a2520a70a7d6b6f282f1298a1c761ad3d9e113acb5b23a48,121,1,0,feasible_not_selected
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,19,processor_random,773790777,"[31900, 31870, 31915, 31882, 31862, 31913, 31744]",31744,41.25,31872,41.25,0.0,0.0,0.0,0.0,6,6,PASS,0.023529052734375,4c69426d085ab4baa139c25affcce25e4e2c67409936e73a05beca09eab26cc8,e8cd1fb7bb397cd25655ac974ee1fba9b11cf82feb9788d55df01efc76d8ff0c,105,1,0,feasible_not_selected
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,RAND21_SELECTIVE,84,20,processor_random,1247473788,"[31900, 31870, 31915, 31882, 31862, 31913, 31872]",31872,41.0,31872,41.25,-0.25,-0.25,-0.25,-0.25,6,6,PASS,0.023529052734375,6aec7b12578309db9c165830a15256669e9c5e2bfc15a3c2bb301d7ede7bb544,2e1f90d83143a38128f7ef6a7be818c349866cc933d34d564a1ef758781da5b1,105,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,SHUFFLED_GRAD_TRAJECTORY21_SELECTIVE,84,0,delta0,,"[31900, 31870, 31915, 31882, 31862, 31913, 31744]",31744,41.25,31872,40.75,0.5,0.5,0.5,,6,6,PASS,0.023529052734375,ea67daf4cfcff4cb23eb12044f1de03a30aaa2f3514ce98c7639e5a0e897d706,a565f3d9409194ab5f6785f008d16cb7f5739e4349bb131b44f2a64ebea06cb0,0,1,1,max_official_margin_then_min_linf_then_earliest
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,SHUFFLED_GRAD_TRAJECTORY21_SELECTIVE,84,1,pgd_iteration,,"[31900, 31870, 31915, 31882, 31862, 31913, 31744]",31744,41.0,31872,41.0,0.0,0.0,0.0,,6,6,PASS,0.023529052734375,27f0582971eb35a13b667a6a2beb45d54237c36383181d13aa9fa4dfac133dd4,fcc14c13547b78707c9ec9a1cb6e950cbb9c888fe5060537056d41db1f05482a,1557,1,0,feasible_not_selected
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,SHUFFLED_GRAD_TRAJECTORY21_SELECTIVE,84,2,pgd_iteration,,"[31900, 31870, 31915, 31882, 31862, 31913, 31744]",31744,41.25,31872,41.25,0.0,0.0,0.0,,6,6,PASS,0.023529052734375,24d31fd003f6a8ea6d2ff34e48ac09cc0c5b4133a25aceb52c33d099612b973d,2ab0928f45d47a3b7beadaabdc273a2193c358858b2c0815e82561abe155a241,1501,1,0,feasible_not_selected
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,SHUFFLED_GRAD_TRAJECTORY21_SELECTIVE,84,3,pgd_iteration,,"[31900, 31870, 31915, 31882, 31862, 31913, 31872]",31872,41.0,31872,41.25,-0.25,-0.25,-0.25,,6,6,PASS,0.023529052734375,03be5b9a0cf3a3dba350a25ac5bc8f0abc31fd547ce3e6a8e7f17d9343d2fe3c,f15185f435bfc6e062b3f55086d5f2513c19ca0e19269c2fcf8c42af89fb0c9a,1890,0,0,not_feasible
M3_STEP78_TRUE_PGD_LOGRATIO_ARM_V4_HARD_FEASIBLE_SELECTION,b2c1dc0abe20dde03b308301060e7ba3637658e4,SHUFFLED_GRAD_TRAJECTORY21_SELECTIVE,84,4,pgd_iteration,,"[31900, 31870, 31915, 31882, 31862, 31913, 31872]",31872,41.0,31872,41.25,-0.25,-0.25,-0.25,,6,6,PASS,0.023529052734375,3c164056232db44c6840b1d76798bcebd364be31b1832c6db8684c2853272593,7a87dd180994baebdff4435407a1a083d6de955af3c2a8b4a8a168b5f7215f66,1858,0,0,not_feasible
